,Unnamed: 0,Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
1280419,3398168,1671930000,2022-12-25 01:00:00+00:00,ETH-USD,1221.58,1221.94,1221.56,1221.84,61.55774508
1280479,3398228,1671933600,2022-12-25 02:00:00+00:00,ETH-USD,1221.67,1221.85,1221.52,1221.61,14.96133564
1280539,3398288,1671937200,2022-12-25 03:00:00+00:00,ETH-USD,1220.22,1220.39,1220.1,1220.35,38.04559198
1280599,3398348,1671940800,2022-12-25 04:00:00+00:00,ETH-USD,1221.22,1221.41,1221.13,1221.29,21.63599211
1280659,3398408,1671944400,2022-12-25 05:00:00+00:00,ETH-USD,1218.9,1219.07,1218.6,1218.91,218.42537692
1280719,3398468,1671948000,2022-12-25 06:00:00+00:00,ETH-USD,1218.92,1218.94,1218.62,1218.79,49.8124572
1280779,3398528,1671951600,2022-12-25 07:00:00+00:00,ETH-USD,1219.16,1219.2,1218.87,1219.08,56.58084009
1280839,3398588,1671955200,2022-12-25 08:00:00+00:00,ETH-USD,1219.67,1219.9,1219.56,1219.72,95.73276795
1280899,3398648,1671958800,2022-12-25 09:00:00+00:00,ETH-USD,1220.06,1220.46,1220.05,1220.33,128.31833355
1280959,3398708,1671962400,2022-12-25 10:00:00+00:00,ETH-USD,1220.94,1221.08,1220.84,1221.0,33.63486732
1281019,3398768,1671966000,2022-12-25 11:00:00+00:00,ETH-USD,1218.82,1218.85,1217.52,1217.89,426.82914474
1281079,3398828,1671969600,2022-12-25 12:00:00+00:00,ETH-USD,1217.57,1217.87,1216.62,1217.5,371.70691245
1281139,3398888,1671973200,2022-12-25 13:00:00+00:00,ETH-USD,1218.33,1218.66,1218.17,1218.64,57.27301372
1281199,3398948,1671976800,2022-12-25 14:00:00+00:00,ETH-USD,1217.94,1217.95,1217.82,1217.85,18.59478216
1281259,3399008,1671980400,2022-12-25 15:00:00+00:00,ETH-USD,1214.03,1214.07,1212.25,1213.03,462.64269224
1281319,3399068,1671984000,2022-12-25 16:00:00+00:00,ETH-USD,1210.9,1210.9,1210.17,1210.7,103.65577943
1281379,3399128,1671987600,2022-12-25 17:00:00+00:00,ETH-USD,1211.34,1211.39,1211.08,1211.14,72.87244311
1281439,3399188,1671991200,2022-12-25 18:00:00+00:00,ETH-USD,1209.4,1209.56,1208.96,1209.52,70.01762707
1281499,3399248,1671994800,2022-12-25 19:00:00+00:00,ETH-USD,1208.96,1209.0,1208.14,1208.47,167.01444894
1281559,3399308,1671998400,2022-12-25 20:00:00+00:00,ETH-USD,1209.1,1209.26,1208.57,1208.63,138.7311627
1281619,3399368,1672002000,2022-12-25 21:00:00+00:00,ETH-USD,1206.1,1206.2,1205.63,1206.02,198.50918535
1281679,3399428,1672005600,2022-12-25 22:00:00+00:00,ETH-USD,1218.46,1220.55,1218.46,1220.2,703.37812162
1281739,3399488,1672009200,2022-12-25 23:00:00+00:00,ETH-USD,1217.21,1217.21,1216.24,1216.24,84.37672182
1281799,3399548,1672012800,2022-12-26 00:00:00+00:00,ETH-USD,1218.41,1218.94,1218.31,1218.8,142.39524982
1281859,3399608,1672016400,2022-12-26 01:00:00+00:00,ETH-USD,1218.4,1218.57,1218.16,1218.3,64.24723233
1281919,3399668,1672020000,2022-12-26 02:00:00+00:00,ETH-USD,1221.18,1221.56,1221.08,1221.23,152.12886314
1281979,3399728,1672023600,2022-12-26 03:00:00+00:00,ETH-USD,1221.83,1222.92,1221.77,1222.63,459.72357244
1282039,3399788,1672027200,2022-12-26 04:00:00+00:00,ETH-USD,1220.91,1222.0,1220.91,1221.9,201.83843872
1282099,3399848,1672030800,2022-12-26 05:00:00+00:00,ETH-USD,1220.29,1221.7,1220.28,1221.59,268.7327992
1282159,3399908,1672034400,2022-12-26 06:00:00+00:00,ETH-USD,1219.79,1220.3,1219.61,1220.15,127.68326811
1282219,3399968,1672038000,2022-12-26 07:00:00+00:00,ETH-USD,1219.32,1219.44,1219.15,1219.32,115.77314019
1282279,3400028,1672041600,2022-12-26 08:00:00+00:00,ETH-USD,1220.8,1220.93,1220.75,1220.82,57.27104306
1282339,3400088,1672045200,2022-12-26 09:00:00+00:00,ETH-USD,1219.49,1219.76,1219.44,1219.62,19.41313134
1282399,3400148,1672048800,2022-12-26 10:00:00+00:00,ETH-USD,1219.3,1219.38,1219.18,1219.26,68.42708707
1282459,3400208,1672052400,2022-12-26 11:00:00+00:00,ETH-USD,1218.8,1219.43,1218.61,1219.42,78.31845685
1282519,3400268,1672056000,2022-12-26 12:00:00+00:00,ETH-USD,1220.21,1220.42,1220.18,1220.38,23.47878923
1282579,3400328,1672059600,2022-12-26 13:00:00+00:00,ETH-USD,1219.37,1219.64,1219.36,1219.53,17.03542572
1282639,3400388,1672063200,2022-12-26 14:00:00+00:00,ETH-USD,1215.69,1215.74,1214.8,1215.47,128.63211099
1282699,3400448,1672066800,2022-12-26 15:00:00+00:00,ETH-USD,1216.63,1216.63,1216.26,1216.33,70.00313897
1282759,3400508,1672070400,2022-12-26 16:00:00+00:00,ETH-USD,1215.18,1215.2,1213.92,1214.49,349.86658528
1282819,3400568,1672074000,2022-12-26 17:00:00+00:00,ETH-USD,1216.47,1216.53,1214.79,1214.79,374.27259612
1282879,3400628,1672077600,2022-12-26 18:00:00+00:00,ETH-USD,1214.54,1215.13,1214.17,1214.97,217.36398241
1282939,3400688,1672081200,2022-12-26 19:00:00+00:00,ETH-USD,1213.77,1213.81,1213.29,1213.69,242.09109971
1282999,3400748,1672084800,2022-12-26 20:00:00+00:00,ETH-USD,1217.4,1217.99,1217.21,1217.7,70.76586579
1283059,3400808,1672088400,2022-12-26 21:00:00+00:00,ETH-USD,1217.05,1217.19,1216.89,1217.07,37.14392402
1283119,3400868,1672092000,2022-12-26 22:00:00+00:00,ETH-USD,1216.77,1216.88,1216.41,1216.61,71.07393703
1283179,3400928,1672095600,2022-12-26 23:00:00+00:00,ETH-USD,1218.33,1219.97,1218.33,1219.71,240.95916009
1283239,3400988,1672099200,2022-12-27 00:00:00+00:00,ETH-USD,1227.66,1233.1,1227.61,1231.13,1959.04648524
1283299,3401048,1672102800,2022-12-27 01:00:00+00:00,ETH-USD,1224.51,1225.66,1224.42,1225.15,285.8359945
1283359,3401108,1672106400,2022-12-27 02:00:00+00:00,ETH-USD,1223.12,1224.03,1223.02,1223.98,298.52009958
1283419,3401168,1672110000,2022-12-27 03:00:00+00:00,ETH-USD,1224.53,1224.8,1224.24,1224.4,81.61945094
1283479,3401228,1672113600,2022-12-27 04:00:00+00:00,ETH-USD,1223.43,1223.67,1223.35,1223.57,101.79797621
1283539,3401288,1672117200,2022-12-27 05:00:00+00:00,ETH-USD,1224.15,1224.57,1224.13,1224.42,93.66176735
1283599,3401348,1672120800,2022-12-27 06:00:00+00:00,ETH-USD,1222.58,1222.73,1222.45,1222.68,41.07879604
1283659,3401408,1672124400,2022-12-27 07:00:00+00:00,ETH-USD,1223.98,1224.02,1223.56,1223.62,131.57187833
1283719,3401468,1672128000,2022-12-27 08:00:00+00:00,ETH-USD,1222.12,1222.24,1221.92,1222.01,111.20166626
1283779,3401528,1672131600,2022-12-27 09:00:00+00:00,ETH-USD,1216.76,1216.8,1216.06,1216.12,251.79194423
1283839,3401588,1672135200,2022-12-27 10:00:00+00:00,ETH-USD,1221.93,1222.52,1221.92,1222.32,159.42969177
1283899,3401648,1672138800,2022-12-27 11:00:00+00:00,ETH-USD,1220.92,1221.15,1220.51,1220.81,85.89628878
1283959,3401708,1672142400,2022-12-27 12:00:00+00:00,ETH-USD,1218.93,1219.05,1218.61,1218.95,112.87661801
1284019,3401768,1672146000,2022-12-27 13:00:00+00:00,ETH-USD,1216.39,1216.5,1216.02,1216.28,94.57233635
1284079,3401828,1672149600,2022-12-27 14:00:00+00:00,ETH-USD,1216.96,1216.98,1216.71,1216.8,73.37000621
1284139,3401888,1672153200,2022-12-27 15:00:00+00:00,ETH-USD,1209.43,1209.49,1207.09,1207.83,461.19035742
1284199,3401948,1672156800,2022-12-27 16:00:00+00:00,ETH-USD,1211.17,1211.17,1209.75,1209.89,441.31636346
1284259,3402008,1672160400,2022-12-27 17:00:00+00:00,ETH-USD,1209.82,1209.82,1209.4,1209.49,105.95115727
1284319,3402068,1672164000,2022-12-27 18:00:00+00:00,ETH-USD,1206.98,1207.09,1206.43,1206.89,198.30086315
1284379,3402128,1672167600,2022-12-27 19:00:00+00:00,ETH-USD,1205.83,1205.9,1205.23,1205.6,180.05863845
1284439,3402188,1672171200,2022-12-27 20:00:00+00:00,ETH-USD,1210.34,1210.34,1209.66,1209.69,138.03646249
1284499,3402248,1672174800,2022-12-27 21:00:00+00:00,ETH-USD,1208.85,1209.42,1208.77,1208.77,186.67314909
1284559,3402308,1672178400,2022-12-27 22:00:00+00:00,ETH-USD,1210.67,1210.67,1210.16,1210.47,48.49312778
1284619,3402368,1672182000,2022-12-27 23:00:00+00:00,ETH-USD,1210.57,1211.89,1210.0,1211.59,355.54457932
1284679,3402428,1672185600,2022-12-28 00:00:00+00:00,ETH-USD,1211.06,1211.39,1210.42,1210.94,556.96596041
1284739,3402488,1672189200,2022-12-28 01:00:00+00:00,ETH-USD,1207.81,1208.56,1207.56,1208.47,276.16545564
1284799,3402548,1672192800,2022-12-28 02:00:00+00:00,ETH-USD,1208.91,1209.17,1208.64,1208.93,89.26418815
1284859,3402608,1672196400,2022-12-28 03:00:00+00:00,ETH-USD,1205.82,1206.0,1205.09,1205.43,302.13861569
1284919,3402668,1672200000,2022-12-28 04:00:00+00:00,ETH-USD,1197.33,1198.16,1197.33,1198.07,110.79463049
1284979,3402728,1672203600,2022-12-28 05:00:00+00:00,ETH-USD,1196.84,1196.93,1196.36,1196.49,228.7600618
1285039,3402788,1672207200,2022-12-28 06:00:00+00:00,ETH-USD,1191.12,1191.12,1189.86,1190.16,150.28594153
1285099,3402848,1672210800,2022-12-28 07:00:00+00:00,ETH-USD,1193.92,1194.03,1193.62,1193.62,98.03226094
1285159,3402908,1672214400,2022-12-28 08:00:00+00:00,ETH-USD,1194.12,1194.26,1193.87,1193.95,81.10185254
1285219,3402968,1672218000,2022-12-28 09:00:00+00:00,ETH-USD,1194.5,1194.64,1194.23,1194.48,122.41626099
1285279,3403028,1672221600,2022-12-28 10:00:00+00:00,ETH-USD,1195.58,1195.66,1195.22,1195.53,102.36420513
1285339,3403088,1672225200,2022-12-28 11:00:00+00:00,ETH-USD,1196.22,1196.24,1195.93,1196.06,69.56851459
1285399,3403148,1672228800,2022-12-28 12:00:00+00:00,ETH-USD,1195.92,1196.0,1195.53,1195.64,74.63726426
1285459,3403208,1672232400,2022-12-28 13:00:00+00:00,ETH-USD,1193.65,1193.71,1193.36,1193.71,104.18659321
1285519,3403268,1672236000,2022-12-28 14:00:00+00:00,ETH-USD,1194.37,1194.46,1194.26,1194.35,20.87163439
1285579,3403328,1672239600,2022-12-28 15:00:00+00:00,ETH-USD,1203.84,1205.73,1203.68,1205.49,427.06897528
1285639,3403388,1672243200,2022-12-28 16:00:00+00:00,ETH-USD,1188.66,1188.7,1187.42,1188.28,549.75321799
1285699,3403448,1672246800,2022-12-28 17:00:00+00:00,ETH-USD,1192.49,1193.26,1191.79,1192.73,380.13559761
1285759,3403508,1672250400,2022-12-28 18:00:00+00:00,ETH-USD,1195.65,1196.67,1195.52,1196.14,292.99405234
1285819,3403568,1672254000,2022-12-28 19:00:00+00:00,ETH-USD,1195.94,1196.63,1195.8,1196.45,276.01112996
1285879,3403628,1672257600,2022-12-28 20:00:00+00:00,ETH-USD,1192.41,1193.19,1192.31,1192.97,216.30602105
1285939,3403688,1672261200,2022-12-28 21:00:00+00:00,ETH-USD,1193.94,1194.12,1193.6,1193.76,77.5713733
1285999,3403748,1672264800,2022-12-28 22:00:00+00:00,ETH-USD,1186.78,1186.85,1186.14,1186.6,130.21385662
1286059,3403808,1672268400,2022-12-28 23:00:00+00:00,ETH-USD,1184.95,1185.85,1184.91,1185.6,254.75457343
1286119,3403868,1672272000,2022-12-29 00:00:00+00:00,ETH-USD,1189.33,1190.52,1189.33,1189.79,197.25289445
1286179,3403928,1672275600,2022-12-29 01:00:00+00:00,ETH-USD,1193.28,1194.08,1193.22,1193.64,232.80913408
1286239,3403988,1672279200,2022-12-29 02:00:00+00:00,ETH-USD,1190.78,1191.02,1190.66,1190.85,100.53254825
1286299,3404048,1672282800,2022-12-29 03:00:00+00:00,ETH-USD,1190.91,1191.34,1190.67,1191.18,375.28810837
1286359,3404108,1672286400,2022-12-29 04:00:00+00:00,ETH-USD,1194.46,1194.53,1194.15,1194.42,261.22064901
1286419,3404168,1672290000,2022-12-29 05:00:00+00:00,ETH-USD,1195.23,1195.55,1194.95,1195.28,58.87727420000001
1286479,3404228,1672293600,2022-12-29 06:00:00+00:00,ETH-USD,1194.51,1194.61,1194.4,1194.42,38.1066225
1286539,3404288,1672297200,2022-12-29 07:00:00+00:00,ETH-USD,1193.21,1193.21,1192.84,1193.1,71.61256469
1286599,3404348,1672300800,2022-12-29 08:00:00+00:00,ETH-USD,1194.27,1194.5,1194.13,1194.43,167.61736779
1286659,3404408,1672304400,2022-12-29 09:00:00+00:00,ETH-USD,1191.43,1191.6,1191.2,1191.41,118.03375086
1286719,3404468,1672308000,2022-12-29 10:00:00+00:00,ETH-USD,1198.5,1199.34,1198.37,1198.53,151.11154268
1286779,3404528,1672311600,2022-12-29 11:00:00+00:00,ETH-USD,1198.86,1199.66,1198.85,1199.66,238.98392166
1286839,3404588,1672315200,2022-12-29 12:00:00+00:00,ETH-USD,1198.13,1199.75,1198.12,1199.49,294.80076596
1286899,3404648,1672318800,2022-12-29 13:00:00+00:00,ETH-USD,1198.61,1198.93,1198.42,1198.63,106.75744033
1286959,3404708,1672322400,2022-12-29 14:00:00+00:00,ETH-USD,1199.93,1200.16,1199.87,1199.98,83.95352088
1287019,3404768,1672326000,2022-12-29 15:00:00+00:00,ETH-USD,1201.73,1202.26,1201.69,1202.24,183.17133021
1287079,3404828,1672329600,2022-12-29 16:00:00+00:00,ETH-USD,1200.17,1200.34,1199.23,1200.2,393.40001287
1287139,3404888,1672333200,2022-12-29 17:00:00+00:00,ETH-USD,1200.2,1200.52,1200.13,1200.37,105.93477981
1287199,3404948,1672336800,2022-12-29 18:00:00+00:00,ETH-USD,1197.08,1197.08,1196.6,1196.79,170.23685893
1287259,3405008,1672340400,2022-12-29 19:00:00+00:00,ETH-USD,1199.54,1200.17,1199.45,1199.92,76.67237659999998
1287319,3405068,1672344000,2022-12-29 20:00:00+00:00,ETH-USD,1197.85,1197.92,1197.39,1197.64,100.06275648
1287379,3405128,1672347600,2022-12-29 21:00:00+00:00,ETH-USD,1195.7,1195.93,1195.01,1195.26,193.46514506
1287439,3405188,1672351200,2022-12-29 22:00:00+00:00,ETH-USD,1194.42,1194.48,1193.54,1193.83,142.47964882
1287499,3405248,1672354800,2022-12-29 23:00:00+00:00,ETH-USD,1197.14,1197.83,1196.67,1196.78,191.43105602
1287559,3405308,1672358400,2022-12-30 00:00:00+00:00,ETH-USD,1199.73,1200.17,1199.52,1199.62,349.39737009
1287619,3405368,1672362000,2022-12-30 01:00:00+00:00,ETH-USD,1199.41,1199.8,1199.05,1199.58,120.85872118
1287679,3405428,1672365600,2022-12-30 02:00:00+00:00,ETH-USD,1195.39,1195.64,1194.95,1195.31,216.51241404
1287739,3405488,1672369200,2022-12-30 03:00:00+00:00,ETH-USD,1197.06,1197.67,1196.97,1197.61,75.11702663
1287799,3405548,1672372800,2022-12-30 04:00:00+00:00,ETH-USD,1197.05,1197.05,1196.11,1196.2,429.03158445
1287859,3405608,1672376400,2022-12-30 05:00:00+00:00,ETH-USD,1197.37,1197.43,1195.52,1195.73,313.84544
1287919,3405668,1672380000,2022-12-30 06:00:00+00:00,ETH-USD,1193.23,1193.26,1192.76,1193.17,140.99413459
1287979,3405728,1672383600,2022-12-30 07:00:00+00:00,ETH-USD,1193.32,1193.78,1193.16,1193.74,118.10915478
1288039,3405788,1672387200,2022-12-30 08:00:00+00:00,ETH-USD,1187.74,1187.98,1187.46,1187.58,221.15424105
1288099,3405848,1672390800,2022-12-30 09:00:00+00:00,ETH-USD,1190.46,1190.65,1190.28,1190.52,75.13231744
1288159,3405908,1672394400,2022-12-30 10:00:00+00:00,ETH-USD,1192.04,1192.15,1191.74,1191.91,88.2823515
1288219,3405968,1672398000,2022-12-30 11:00:00+00:00,ETH-USD,1190.33,1190.52,1190.25,1190.49,33.003609000000004
1288279,3406028,1672401600,2022-12-30 12:00:00+00:00,ETH-USD,1189.98,1190.18,1189.81,1189.81,101.87560058
1288339,3406088,1672405200,2022-12-30 13:00:00+00:00,ETH-USD,1191.5,1191.71,1190.79,1191.66,233.99386881
1288399,3406148,1672408800,2022-12-30 14:00:00+00:00,ETH-USD,1190.02,1190.13,1189.73,1189.76,39.51098606
1288459,3406208,1672412400,2022-12-30 15:00:00+00:00,ETH-USD,1188.89,1189.23,1188.12,1188.45,443.33671972
1288519,3406268,1672416000,2022-12-30 16:00:00+00:00,ETH-USD,1194.34,1194.78,1194.29,1194.46,183.77591045
1288579,3406328,1672419600,2022-12-30 17:00:00+00:00,ETH-USD,1194.69,1195.11,1194.34,1194.65,189.89080189
1288639,3406388,1672423200,2022-12-30 18:00:00+00:00,ETH-USD,1194.99,1195.05,1194.41,1194.58,271.10952810000003
1288699,3406448,1672426800,2022-12-30 19:00:00+00:00,ETH-USD,1197.0,1197.46,1196.97,1197.12,215.44945886
1288759,3406508,1672430400,2022-12-30 20:00:00+00:00,ETH-USD,1194.19,1194.6,1193.97,1194.3,291.87331601
1288819,3406568,1672434000,2022-12-30 21:00:00+00:00,ETH-USD,1196.78,1200.2,1196.69,1198.33,1918.72696054
1288879,3406628,1672437600,2022-12-30 22:00:00+00:00,ETH-USD,1197.72,1199.21,1197.59,1198.97,407.83047545
1288939,3406688,1672441200,2022-12-30 23:00:00+00:00,ETH-USD,1197.55,1199.46,1197.55,1198.98,418.75218736
1288999,3406748,1672444800,2022-12-31 00:00:00+00:00,ETH-USD,1199.19,1199.7,1199.14,1199.31,140.60869058
1289059,3406808,1672448400,2022-12-31 01:00:00+00:00,ETH-USD,1196.72,1197.24,1196.67,1197.13,62.12134808
1289119,3406868,1672452000,2022-12-31 02:00:00+00:00,ETH-USD,1195.67,1196.14,1195.6,1195.89,79.49385358
1289179,3406928,1672455600,2022-12-31 03:00:00+00:00,ETH-USD,1195.76,1195.76,1195.58,1195.64,65.0921
1289239,3406988,1672459200,2022-12-31 04:00:00+00:00,ETH-USD,1193.81,1193.94,1193.47,1193.62,113.00758672
1289299,3407048,1672462800,2022-12-31 05:00:00+00:00,ETH-USD,1194.74,1194.92,1194.63,1194.89,27.89711396
1289359,3407108,1672466400,2022-12-31 06:00:00+00:00,ETH-USD,1192.77,1192.79,1192.28,1192.79,219.7139699
1289419,3407168,1672470000,2022-12-31 07:00:00+00:00,ETH-USD,1194.54,1194.66,1194.39,1194.55,5.17795622
1289479,3407228,1672473600,2022-12-31 08:00:00+00:00,ETH-USD,1196.18,1196.49,1196.17,1196.27,94.12853352
1289539,3407288,1672477200,2022-12-31 09:00:00+00:00,ETH-USD,1195.43,1195.54,1195.34,1195.44,33.15525711
1289599,3407348,1672480800,2022-12-31 10:00:00+00:00,ETH-USD,1195.98,1196.07,1195.83,1196.05,40.91634002
1289659,3407408,1672484400,2022-12-31 11:00:00+00:00,ETH-USD,1197.81,1198.02,1197.79,1198.01,9.90868721
1289719,3407468,1672488000,2022-12-31 12:00:00+00:00,ETH-USD,1196.45,1197.05,1196.43,1196.67,143.12092465
1289779,3407528,1672491600,2022-12-31 13:00:00+00:00,ETH-USD,1196.91,1197.0,1196.82,1196.92,52.20092056
1289839,3407588,1672495200,2022-12-31 14:00:00+00:00,ETH-USD,1200.43,1200.64,1200.31,1200.61,22.67484898
1289899,3407648,1672498800,2022-12-31 15:00:00+00:00,ETH-USD,1202.62,1203.02,1202.6,1202.86,102.38707944
1289959,3407708,1672502400,2022-12-31 16:00:00+00:00,ETH-USD,1201.95,1202.31,1201.95,1202.25,92.18250159
1290019,3407768,1672506000,2022-12-31 17:00:00+00:00,ETH-USD,1201.85,1202.04,1201.77,1201.8,171.49112038
1290079,3407828,1672509600,2022-12-31 18:00:00+00:00,ETH-USD,1200.09,1200.37,1198.61,1200.06,493.55586506
1290139,3407888,1672513200,2022-12-31 19:00:00+00:00,ETH-USD,1198.68,1198.85,1198.51,1198.83,65.1490245
1290199,3407948,1672516800,2022-12-31 20:00:00+00:00,ETH-USD,1201.75,1202.2,1201.75,1201.84,152.57914502
1290259,3408008,1672520400,2022-12-31 21:00:00+00:00,ETH-USD,1201.42,1201.65,1201.11,1201.59,252.12850292
1290319,3408068,1672524000,2022-12-31 22:00:00+00:00,ETH-USD,1199.16,1199.16,1198.85,1198.88,108.42074033
1290379,3408128,1672527600,2022-12-31 23:00:00+00:00,ETH-USD,1195.65,1195.75,1194.74,1195.03,243.54128577
1290439,3408188,1672531200,2023-01-01 00:00:00+00:00,ETH-USD,1195.25,1195.27,1194.73,1195.27,103.80153105
1290499,3408248,1672534800,2023-01-01 01:00:00+00:00,ETH-USD,1193.32,1193.44,1193.02,1193.42,73.80570486
1290559,3408308,1672538400,2023-01-01 02:00:00+00:00,ETH-USD,1195.11,1195.12,1193.25,1193.4,176.42038606
1290619,3408368,1672542000,2023-01-01 03:00:00+00:00,ETH-USD,1194.71,1194.76,1191.97,1192.66,527.86407173
1290679,3408428,1672545600,2023-01-01 04:00:00+00:00,ETH-USD,1192.99,1193.04,1192.49,1192.6,100.19832306
1290739,3408488,1672549200,2023-01-01 05:00:00+00:00,ETH-USD,1192.15,1192.15,1191.76,1192.07,61.97764794
1290799,3408548,1672552800,2023-01-01 06:00:00+00:00,ETH-USD,1193.44,1194.05,1193.44,1194.0,101.37947464
1290859,3408608,1672556400,2023-01-01 07:00:00+00:00,ETH-USD,1193.88,1194.27,1193.74,1193.95,85.62799227
1290919,3408668,1672560000,2023-01-01 08:00:00+00:00,ETH-USD,1194.22,1194.36,1194.11,1194.36,38.14084079
1290979,3408728,1672563600,2023-01-01 09:00:00+00:00,ETH-USD,1193.49,1193.5,1193.36,1193.45,17.73043602
1291039,3408788,1672567200,2023-01-01 10:00:00+00:00,ETH-USD,1195.53,1195.75,1195.43,1195.64,72.30492044
1291099,3408848,1672570800,2023-01-01 11:00:00+00:00,ETH-USD,1196.31,1196.54,1196.14,1196.43,61.70864303
1291159,3408908,1672574400,2023-01-01 12:00:00+00:00,ETH-USD,1195.71,1195.83,1195.56,1195.79,33.0316554
1291219,3408968,1672578000,2023-01-01 13:00:00+00:00,ETH-USD,1196.6,1196.87,1196.6,1196.73,109.73311471
1291279,3409028,1672581600,2023-01-01 14:00:00+00:00,ETH-USD,1194.57,1194.64,1194.24,1194.62,76.39647493
1291339,3409088,1672585200,2023-01-01 15:00:00+00:00,ETH-USD,1194.02,1194.34,1193.85,1194.25,74.98011811
1291399,3409148,1672588800,2023-01-01 16:00:00+00:00,ETH-USD,1196.07,1196.27,1195.9,1196.1,111.365348
1291459,3409208,1672592400,2023-01-01 17:00:00+00:00,ETH-USD,1196.65,1198.14,1196.65,1197.55,281.64698883
1291519,3409268,1672596000,2023-01-01 18:00:00+00:00,ETH-USD,1200.03,1201.63,1199.97,1201.52,234.09294774
1291579,3409328,1672599600,2023-01-01 19:00:00+00:00,ETH-USD,1200.42,1201.72,1200.33,1201.69,236.95318456
1291639,3409388,1672603200,2023-01-01 20:00:00+00:00,ETH-USD,1201.2,1201.54,1201.11,1201.48,70.31294992
1291699,3409448,1672606800,2023-01-01 21:00:00+00:00,ETH-USD,1200.89,1201.2,1200.83,1201.09,49.4991451
1291759,3409508,1672610400,2023-01-01 22:00:00+00:00,ETH-USD,1202.17,1202.34,1202.11,1202.34,30.98194612
1291819,3409568,1672614000,2023-01-01 23:00:00+00:00,ETH-USD,1200.42,1200.55,1200.32,1200.42,16.74991635
1291879,3409628,1672617600,2023-01-02 00:00:00+00:00,ETH-USD,1199.97,1200.32,1199.9,1200.29,96.45578521
1291939,3409688,1672621200,2023-01-02 01:00:00+00:00,ETH-USD,1197.76,1197.81,1196.96,1197.29,196.18989527
1291999,3409748,1672624800,2023-01-02 02:00:00+00:00,ETH-USD,1194.49,1194.53,1194.01,1194.17,76.13187512
1292059,3409808,1672628400,2023-01-02 03:00:00+00:00,ETH-USD,1196.12,1196.28,1195.82,1196.27,74.00858649999998
1292119,3409868,1672632000,2023-01-02 04:00:00+00:00,ETH-USD,1201.27,1202.46,1201.27,1201.62,212.07875711
1292179,3409928,1672635600,2023-01-02 05:00:00+00:00,ETH-USD,1201.35,1201.75,1201.2,1201.61,73.4942675
1292239,3409988,1672639200,2023-01-02 06:00:00+00:00,ETH-USD,1201.78,1202.1,1201.73,1201.94,47.08632746
1292299,3410048,1672642800,2023-01-02 07:00:00+00:00,ETH-USD,1200.93,1201.15,1200.71,1201.13,90.41589273
1292359,3410108,1672646400,2023-01-02 08:00:00+00:00,ETH-USD,1212.54,1212.89,1212.28,1212.67,211.39558308
1292419,3410168,1672650000,2023-01-02 09:00:00+00:00,ETH-USD,1215.42,1215.75,1215.37,1215.66,212.54771779
1292479,3410228,1672653600,2023-01-02 10:00:00+00:00,ETH-USD,1216.9,1217.54,1216.07,1217.53,329.53387333
1292539,3410288,1672657200,2023-01-02 11:00:00+00:00,ETH-USD,1216.92,1217.29,1216.64,1217.25,169.62931184
1292599,3410348,1672660800,2023-01-02 12:00:00+00:00,ETH-USD,1216.72,1217.11,1216.72,1217.11,37.43140301
1292659,3410408,1672664400,2023-01-02 13:00:00+00:00,ETH-USD,1215.97,1216.36,1215.96,1216.2,107.60251999
1292719,3410468,1672668000,2023-01-02 14:00:00+00:00,ETH-USD,1214.19,1214.64,1214.19,1214.53,85.81695427
1292779,3410528,1672671600,2023-01-02 15:00:00+00:00,ETH-USD,1216.32,1216.4,1216.09,1216.26,95.8571658
1292839,3410588,1672675200,2023-01-02 16:00:00+00:00,ETH-USD,1218.26,1219.28,1218.26,1218.89,161.26260335
1292899,3410648,1672678800,2023-01-02 17:00:00+00:00,ETH-USD,1216.06,1216.36,1216.02,1216.04,129.43352209
1292959,3410708,1672682400,2023-01-02 18:00:00+00:00,ETH-USD,1216.6,1216.63,1216.53,1216.61,30.15740994
1293019,3410768,1672686000,2023-01-02 19:00:00+00:00,ETH-USD,1217.64,1217.71,1217.47,1217.71,21.65755576
1293079,3410828,1672689600,2023-01-02 20:00:00+00:00,ETH-USD,1218.36,1218.44,1218.19,1218.42,27.75103781
1293139,3410888,1672693200,2023-01-02 21:00:00+00:00,ETH-USD,1218.04,1218.28,1217.78,1218.15,102.50965374
1293199,3410948,1672696800,2023-01-02 22:00:00+00:00,ETH-USD,1219.21,1219.72,1218.95,1219.71,129.81875973
1293259,3411008,1672700400,2023-01-02 23:00:00+00:00,ETH-USD,1214.93,1215.06,1212.16,1214.97,1042.61688713
1293319,3411068,1672704000,2023-01-03 00:00:00+00:00,ETH-USD,1213.77,1213.8,1212.87,1213.7,181.68279436
1293379,3411128,1672707600,2023-01-03 01:00:00+00:00,ETH-USD,1215.43,1215.43,1214.68,1215.23,259.88693398
1293439,3411188,1672711200,2023-01-03 02:00:00+00:00,ETH-USD,1213.73,1213.79,1212.79,1212.98,197.61664002
1293499,3411248,1672714800,2023-01-03 03:00:00+00:00,ETH-USD,1213.8,1214.01,1212.59,1213.29,413.17779257
1293559,3411308,1672718400,2023-01-03 04:00:00+00:00,ETH-USD,1215.25,1215.51,1215.25,1215.39,61.83444616
